ALFRED CALDWELL LILY POND,-87.63411416,41.92525448
ARCHERY RANGE,-87.63767011,41.76267509
ARCHERY RANGE,-87.63905858,41.94731701
ARTIFICIAL TURF FIELD,-87.60263891,41.70854117
ARTIFICIAL TURF FIELD,-87.52723587,41.72042393
ARTIFICIAL TURF FIELD,-87.55592295,41.73144127
ARTIFICIAL TURF FIELD,-87.57810123,41.75813471
ARTIFICIAL TURF FIELD,-87.69942397,41.76490483
ARTIFICIAL TURF FIELD,-87.72905236,41.77274332
ARTIFICIAL TURF FIELD,-87.58364452,41.77849536
ARTIFICIAL TURF FIELD,-87.58552481,41.78425193
ARTIFICIAL TURF FIELD,-87.7314163,41.78672167
ARTIFICIAL TURF FIELD,-87.68311114,41.79289974
ARTIFICIAL TURF FIELD,-87.67116093,41.80275354
ARTIFICIAL TURF FIELD,-87.7339796,41.80279939
ARTIFICIAL TURF FIELD,-87.66806754,41.81359665
ARTIFICIAL TURF FIELD,-87.66719046,41.81369821
ARTIFICIAL TURF FIELD,-87.60566915,41.82365005
ARTIFICIAL TURF FIELD,-87.68009967,41.82557566
ARTIFICIAL TURF FIELD,-87.72967104,41.83605642
ARTIFICIAL TURF FIELD,-87.70145183,41.83999885
ARTIFICIAL TURF FIELD,-87.70072471,41.84001772
ARTIFICIAL TURF FIELD,-87.6730076,41.85700579
ARTIFICIAL TURF FIELD,-87.70209875,41.85737341
ARTIFICIAL TURF FIELD,-87.69715202,41.85901064
ARTIFICIAL TURF FIELD,-87.65473272,41.87126854
ARTIFICIAL TURF FIELD,-87.68069017,41.87180231
ARTIFICIAL TURF FIELD,-87.76706443,41.87300881
ARTIFICIAL TURF FIELD,-87.69227221,41.87431723
ARTIFICIAL TURF FIELD,-87.71928875,41.87630557
ARTIFICIAL TURF FIELD,-87.71991257,41.87795437
ARTIFICIAL TURF FIELD,-87.72814188,41.89432631
ARTIFICIAL TURF FIELD,-87.70307104,41.90090963
ARTIFICIAL TURF FIELD,-87.75337781,41.90499327
ARTIFICIAL TURF FIELD,-87.70530203,41.90523773
ARTIFICIAL TURF FIELD,-87.72972194,41.90659387
ARTIFICIAL TURF FIELD,-87.73429994,41.91270857
ARTIFICIAL TURF FIELD,-87.62911391,41.91574173
ARTIFICIAL TURF FIELD,-87.69649619,41.92515739
ARTIFICIAL TURF FIELD,-87.77898876,41.92592577
ARTIFICIAL TURF FIELD,-87.73886835,41.93029471
ARTIFICIAL TURF FIELD,-87.72380735,41.93032276
ARTIFICIAL TURF FIELD,-87.73853618,41.9437936
ARTIFICIAL TURF FIELD,-87.64509279,41.96351217
ARTIFICIAL TURF FIELD,-87.70535409,41.97291784
ARTIFICIAL TURF FIELD,-87.71200596,41.97348038
ARTIFICIAL TURF FIELD,-87.64837571,41.97566515
ARTIFICIAL TURF FIELD,-87.6479931,41.97568755
ARTIFICIAL TURF FIELD,-87.66786696,41.9892136
ARTIFICIAL TURF FIELD,-87.67867489,42.0152869
BAND SHELL,-87.61986667,41.87892759
BASEBALL BATTING CAGE,-87.7288578,41.77394133
BASEBALL BATTING CAGE,-87.68928822,42.00349523
BASEBALL JR/SOFTBALL,-87.59834095,41.65227185
BASEBALL JR/SOFTBALL,-87.59978579,41.65341068
BASEBALL JR/SOFTBALL,-87.55095344,41.65584184
BASEBALL JR/SOFTBALL,-87.54999514,41.65585879
BASEBALL JR/SOFTBALL,-87.55001809,41.65706589
BASEBALL JR/SOFTBALL,-87.55150217,41.65758789
BASEBALL JR/SOFTBALL,-87.55001655,41.65770927
BASEBALL JR/SOFTBALL,-87.55150003,41.65879952
BASEBALL JR/SOFTBALL,-87.61173337,41.65881283
BASEBALL JR/SOFTBALL,-87.63211788,41.6696418
BASEBALL JR/SOFTBALL,-87.63348442,41.66993566
BASEBALL JR/SOFTBALL,-87.64940538,41.67311244
BASEBALL JR/SOFTBALL,-87.65062636,41.67332971
BASEBALL JR/SOFTBALL,-87.64937837,41.67377444
BASEBALL JR/SOFTBALL,-87.61533817,41.67966774
BASEBALL JR/SOFTBALL,-87.65565014,41.67972824
BASEBALL JR/SOFTBALL,-87.65503119,41.6804786
BASEBALL JR/SOFTBALL,-87.67119839,41.68347512
BASEBALL JR/SOFTBALL,-87.53888381,41.68482771
BASEBALL JR/SOFTBALL,-87.53740124,41.68540464
BASEBALL JR/SOFTBALL,-87.53916958,41.68585494
BASEBALL JR/SOFTBALL,-87.5391124,41.68646037
BASEBALL JR/SOFTBALL,-87.68475673,41.68670246
BASEBALL JR/SOFTBALL,-87.68404535,41.68712725
BASEBALL JR/SOFTBALL,-87.68286136,41.68714437
BASEBALL JR/SOFTBALL,-87.68549414,41.68764165
BASEBALL JR/SOFTBALL,-87.6847066,41.68773845
BASEBALL JR/SOFTBALL,-87.65264748,41.68804188
BASEBALL JR/SOFTBALL,-87.71726699,41.68871357
BASEBALL JR/SOFTBALL,-87.65467804,41.68882573
BASEBALL JR/SOFTBALL,-87.71393014,41.68898242
BASEBALL JR/SOFTBALL,-87.71727246,41.68906316
BASEBALL JR/SOFTBALL,-87.71282401,41.68913206
BASEBALL JR/SOFTBALL,-87.71499159,41.68962723
BASEBALL JR/SOFTBALL,-87.71221864,41.68963451
BASEBALL JR/SOFTBALL,-87.71453344,41.69024163
BASEBALL JR/SOFTBALL,-87.61744313,41.69029635
BASEBALL JR/SOFTBALL,-87.71356122,41.69034199
BASEBALL JR/SOFTBALL,-87.61406109,41.69038944
BASEBALL JR/SOFTBALL,-87.61637782,41.69083898
BASEBALL JR/SOFTBALL,-87.61512248,41.6908529
BASEBALL JR/SOFTBALL,-87.61554604,41.69125798
BASEBALL JR/SOFTBALL,-87.67739656,41.69706346
BASEBALL JR/SOFTBALL,-87.54290571,41.69755915
BASEBALL JR/SOFTBALL,-87.70326107,41.69807298
BASEBALL JR/SOFTBALL,-87.54343911,41.69834883
BASEBALL JR/SOFTBALL,-87.70329025,41.69865865
BASEBALL JR/SOFTBALL,-87.64682316,41.70101886
BASEBALL JR/SOFTBALL,-87.64807111,41.70102307
BASEBALL JR/SOFTBALL,-87.68726871,41.70109052
BASEBALL JR/SOFTBALL,-87.68602373,41.70111499
BASEBALL JR/SOFTBALL,-87.68672261,41.70189825
BASEBALL JR/SOFTBALL,-87.63885961,41.70355029
BASEBALL JR/SOFTBALL,-87.56376101,41.70680193
BASEBALL JR/SOFTBALL,-87.68396977,41.70754106
BASEBALL JR/SOFTBALL,-87.66009728,41.70767378
BASEBALL JR/SOFTBALL,-87.56516145,41.70772307
BASEBALL JR/SOFTBALL,-87.56378039,41.70772751
BASEBALL JR/SOFTBALL,-87.66069205,41.70826184
BASEBALL JR/SOFTBALL,-87.6840205,41.70850062
BASEBALL JR/SOFTBALL,-87.68502283,41.70850628
BASEBALL JR/SOFTBALL,-87.68426374,41.70893186
BASEBALL JR/SOFTBALL,-87.60436531,41.70919923
BASEBALL JR/SOFTBALL,-87.60527545,41.70925555
BASEBALL JR/SOFTBALL,-87.60385622,41.71007058
BASEBALL JR/SOFTBALL,-87.60487442,41.71011748
BASEBALL JR/SOFTBALL,-87.53026462,41.71233253
BASEBALL JR/SOFTBALL,-87.52842443,41.71237959
BASEBALL JR/SOFTBALL,-87.52918447,41.71282155
BASEBALL JR/SOFTBALL,-87.63254288,41.713683
BASEBALL JR/SOFTBALL,-87.6319269,41.71410729
BASEBALL JR/SOFTBALL,-87.63794939,41.71679882
BASEBALL JR/SOFTBALL,-87.66853197,41.71695042
BASEBALL JR/SOFTBALL,-87.66782121,41.71697452
BASEBALL JR/SOFTBALL,-87.6373466,41.71769414
BASEBALL JR/SOFTBALL,-87.66784893,41.71769514
BASEBALL JR/SOFTBALL,-87.56379606,41.71780793
BASEBALL JR/SOFTBALL,-87.55623372,41.71788563
BASEBALL JR/SOFTBALL,-87.55546868,41.71791354
BASEBALL JR/SOFTBALL,-87.56325177,41.71831859
BASEBALL JR/SOFTBALL,-87.55626095,41.71883313
BASEBALL JR/SOFTBALL,-87.55546293,41.71884841
BASEBALL JR/SOFTBALL,-87.57189771,41.72007312
BASEBALL JR/SOFTBALL,-87.64806393,41.72020111
BASEBALL JR/SOFTBALL,-87.62312677,41.72024788
BASEBALL JR/SOFTBALL,-87.62232148,41.72026649
BASEBALL JR/SOFTBALL,-87.62113853,41.72027264
BASEBALL JR/SOFTBALL,-87.53165178,41.72042868
BASEBALL JR/SOFTBALL,-87.64806775,41.72091024
BASEBALL JR/SOFTBALL,-87.64899819,41.7209952
BASEBALL JR/SOFTBALL,-87.53188275,41.72149487
BASEBALL JR/SOFTBALL,-87.52810697,41.72160154
BASEBALL JR/SOFTBALL,-87.53056711,41.72195144
BASEBALL JR/SOFTBALL,-87.52939026,41.72195984
BASEBALL JR/SOFTBALL,-87.59901868,41.7240687
BASEBALL JR/SOFTBALL,-87.59820138,41.72482676
BASEBALL JR/SOFTBALL,-87.56284854,41.72564355
BASEBALL JR/SOFTBALL,-87.65339015,41.72703218
BASEBALL JR/SOFTBALL,-87.66823968,41.72769842
BASEBALL JR/SOFTBALL,-87.63461703,41.72773601
BASEBALL JR/SOFTBALL,-87.65425769,41.72840848
BASEBALL JR/SOFTBALL,-87.63413923,41.7285992
BASEBALL JR/SOFTBALL,-87.61224461,41.72951643
BASEBALL JR/SOFTBALL,-87.61394575,41.73067847
BASEBALL JR/SOFTBALL,-87.6124438,41.7307062
BASEBALL JR/SOFTBALL,-87.55669592,41.73154744
BASEBALL JR/SOFTBALL,-87.55673888,41.73220522
BASEBALL JR/SOFTBALL,-87.55832997,41.73265429
BASEBALL JR/SOFTBALL,-87.55757891,41.73269687
BASEBALL JR/SOFTBALL,-87.57502133,41.73512339
BASEBALL JR/SOFTBALL,-87.57376611,41.73557394
BASEBALL JR/SOFTBALL,-87.57377813,41.73665392
BASEBALL JR/SOFTBALL,-87.61573102,41.73862416
BASEBALL JR/SOFTBALL,-87.72667268,41.73876795
BASEBALL JR/SOFTBALL,-87.60821669,41.7388514
BASEBALL JR/SOFTBALL,-87.61511713,41.73943621
BASEBALL JR/SOFTBALL,-87.60866456,41.73957402
BASEBALL JR/SOFTBALL,-87.7276552,41.73979249
BASEBALL JR/SOFTBALL,-87.72669986,41.7397985
BASEBALL JR/SOFTBALL,-87.6963068,41.73985037
BASEBALL JR/SOFTBALL,-87.65909989,41.74014888
BASEBALL JR/SOFTBALL,-87.6974331,41.740512
BASEBALL JR/SOFTBALL,-87.6963458,41.7407092
BASEBALL JR/SOFTBALL,-87.66064357,41.74094035
BASEBALL JR/SOFTBALL,-87.59358384,41.74101732
BASEBALL JR/SOFTBALL,-87.59442795,41.74101744
BASEBALL JR/SOFTBALL,-87.65939107,41.74108112
BASEBALL JR/SOFTBALL,-87.59541319,41.74108221
BASEBALL JR/SOFTBALL,-87.69599423,41.74127628
BASEBALL JR/SOFTBALL,-87.67013324,41.74143075
BASEBALL JR/SOFTBALL,-87.73564121,41.74147853
BASEBALL JR/SOFTBALL,-87.5953072,41.74166592
BASEBALL JR/SOFTBALL,-87.73517532,41.74179047
BASEBALL JR/SOFTBALL,-87.59444591,41.74192602
BASEBALL JR/SOFTBALL,-87.59360155,41.74194715
BASEBALL JR/SOFTBALL,-87.66939265,41.7421003
BASEBALL JR/SOFTBALL,-87.6394266,41.74230721
BASEBALL JR/SOFTBALL,-87.67021588,41.74275651
BASEBALL JR/SOFTBALL,-87.65965185,41.74286643
BASEBALL JR/SOFTBALL,-87.63989623,41.74286718
BASEBALL JR/SOFTBALL,-87.54830722,41.74347224
BASEBALL JR/SOFTBALL,-87.54920236,41.74380835
BASEBALL JR/SOFTBALL,-87.54833269,41.74433444
BASEBALL JR/SOFTBALL,-87.63187435,41.74472064
BASEBALL JR/SOFTBALL,-87.63231039,41.74538209
BASEBALL JR/SOFTBALL,-87.67500449,41.74547155
BASEBALL JR/SOFTBALL,-87.67345577,41.74573108
BASEBALL JR/SOFTBALL,-87.67349682,41.74652603
BASEBALL JR/SOFTBALL,-87.72005402,41.74666138
BASEBALL JR/SOFTBALL,-87.67752813,41.74678068
BASEBALL JR/SOFTBALL,-87.72017574,41.74738822
BASEBALL JR/SOFTBALL,-87.72095728,41.7474035
BASEBALL JR/SOFTBALL,-87.72710371,41.74984624
BASEBALL JR/SOFTBALL,-87.72823126,41.750715
BASEBALL JR/SOFTBALL,-87.59958382,41.75357574
BASEBALL JR/SOFTBALL,-87.70775039,41.7537377
BASEBALL JR/SOFTBALL,-87.6000156,41.75442859
BASEBALL JR/SOFTBALL,-87.60114897,41.75459639
BASEBALL JR/SOFTBALL,-87.54968606,41.75671659
BASEBALL JR/SOFTBALL,-87.57782394,41.75728803
BASEBALL JR/SOFTBALL,-87.55053936,41.75749403
BASEBALL JR/SOFTBALL,-87.54919652,41.75755665
BASEBALL JR/SOFTBALL,-87.63805917,41.76047385
BASEBALL JR/SOFTBALL,-87.66825934,41.76057594
BASEBALL JR/SOFTBALL,-87.62951213,41.76059343
BASEBALL JR/SOFTBALL,-87.6369136,41.76084939
BASEBALL JR/SOFTBALL,-87.63674047,41.76111277
BASEBALL JR/SOFTBALL,-87.63832013,41.76200536
BASEBALL JR/SOFTBALL,-87.59833178,41.7635101
BASEBALL JR/SOFTBALL,-87.6156494,41.76413793
BASEBALL JR/SOFTBALL,-87.69536289,41.76755626
BASEBALL JR/SOFTBALL,-87.69423569,41.76860554
BASEBALL JR/SOFTBALL,-87.73976495,41.76930289
BASEBALL JR/SOFTBALL,-87.73978427,41.76994551
BASEBALL JR/SOFTBALL,-87.73813776,41.77056062
BASEBALL JR/SOFTBALL,-87.73878139,41.77057026
BASEBALL JR/SOFTBALL,-87.72787668,41.77165553
BASEBALL JR/SOFTBALL,-87.65626346,41.77406885
BASEBALL JR/SOFTBALL,-87.65807833,41.77443064
BASEBALL JR/SOFTBALL,-87.65809349,41.77481049
BASEBALL JR/SOFTBALL,-87.65811221,41.77576358
BASEBALL JR/SOFTBALL,-87.6562627,41.77596049
BASEBALL JR/SOFTBALL,-87.65627823,41.77630451
BASEBALL JR/SOFTBALL,-87.75002122,41.77660782
BASEBALL JR/SOFTBALL,-87.7511833,41.77683848
BASEBALL JR/SOFTBALL,-87.65706658,41.77688955
BASEBALL JR/SOFTBALL,-87.7359644,41.77733906
BASEBALL JR/SOFTBALL,-87.77811361,41.77847091
BASEBALL JR/SOFTBALL,-87.58359154,41.77893668
BASEBALL JR/SOFTBALL,-87.77960145,41.77932274
BASEBALL JR/SOFTBALL,-87.58206084,41.7794078
BASEBALL JR/SOFTBALL,-87.58311361,41.77974902
BASEBALL JR/SOFTBALL,-87.5811907,41.78073094
BASEBALL JR/SOFTBALL,-87.57891521,41.7814009
BASEBALL JR/SOFTBALL,-87.58575019,41.78207091
BASEBALL JR/SOFTBALL,-87.67563555,41.78386905
BASEBALL JR/SOFTBALL,-87.67436912,41.78387934
BASEBALL JR/SOFTBALL,-87.79861668,41.78399406
BASEBALL JR/SOFTBALL,-87.7972561,41.78444126
BASEBALL JR/SOFTBALL,-87.76451533,41.78477386
BASEBALL JR/SOFTBALL,-87.67564973,41.78477596
BASEBALL JR/SOFTBALL,-87.67441461,41.78478059
BASEBALL JR/SOFTBALL,-87.76320792,41.7851113
BASEBALL JR/SOFTBALL,-87.66722031,41.78698944
BASEBALL JR/SOFTBALL,-87.77959091,41.78725328
BASEBALL JR/SOFTBALL,-87.78126712,41.78846627
BASEBALL JR/SOFTBALL,-87.73079905,41.78851652
BASEBALL JR/SOFTBALL,-87.73248056,41.78858942
BASEBALL JR/SOFTBALL,-87.73078693,41.78915739
BASEBALL JR/SOFTBALL,-87.73168563,41.78921245
BASEBALL JR/SOFTBALL,-87.63494442,41.78949858
BASEBALL JR/SOFTBALL,-87.63370713,41.78999394
BASEBALL JR/SOFTBALL,-87.71201091,41.7906607
BASEBALL JR/SOFTBALL,-87.71194168,41.79128899
BASEBALL JR/SOFTBALL,-87.68645045,41.79295252
BASEBALL JR/SOFTBALL,-87.68734658,41.7934409
BASEBALL JR/SOFTBALL,-87.73266728,41.79378366
BASEBALL JR/SOFTBALL,-87.68534656,41.79409199
BASEBALL JR/SOFTBALL,-87.73216238,41.7945011
BASEBALL JR/SOFTBALL,-87.65717032,41.79534138
BASEBALL JR/SOFTBALL,-87.60841063,41.79538382
BASEBALL JR/SOFTBALL,-87.60839553,41.79574054
BASEBALL JR/SOFTBALL,-87.65789602,41.79578431
BASEBALL JR/SOFTBALL,-87.59422009,41.79619933
BASEBALL JR/SOFTBALL,-87.60844049,41.79667021
BASEBALL JR/SOFTBALL,-87.60045915,41.79674443
BASEBALL JR/SOFTBALL,-87.60845893,41.79700224
BASEBALL JR/SOFTBALL,-87.65798836,41.7970577
BASEBALL JR/SOFTBALL,-87.60880376,41.79789231
BASEBALL JR/SOFTBALL,-87.7890306,41.79819695
BASEBALL JR/SOFTBALL,-87.61261495,41.79820672
BASEBALL JR/SOFTBALL,-87.60887726,41.79825789
BASEBALL JR/SOFTBALL,-87.61253342,41.79855472
BASEBALL JR/SOFTBALL,-87.79691969,41.79893704
BASEBALL JR/SOFTBALL,-87.61103115,41.79901827
BASEBALL JR/SOFTBALL,-87.61155223,41.79902985
BASEBALL JR/SOFTBALL,-87.64065513,41.79907251
BASEBALL JR/SOFTBALL,-87.60902167,41.79922137
BASEBALL JR/SOFTBALL,-87.61106022,41.79939187
BASEBALL JR/SOFTBALL,-87.61017777,41.79995888
BASEBALL JR/SOFTBALL,-87.67145891,41.80173854
BASEBALL JR/SOFTBALL,-87.67073582,41.80229597
BASEBALL JR/SOFTBALL,-87.7488917,41.80236254
BASEBALL JR/SOFTBALL,-87.72015153,41.80256774
BASEBALL JR/SOFTBALL,-87.73448905,41.80309294
BASEBALL JR/SOFTBALL,-87.74881414,41.8032822
BASEBALL JR/SOFTBALL,-87.74828019,41.80346269
BASEBALL JR/SOFTBALL,-87.74998246,41.80358685
BASEBALL JR/SOFTBALL,-87.71953257,41.80379589
BASEBALL JR/SOFTBALL,-87.71827235,41.80382736
BASEBALL JR/SOFTBALL,-87.59354046,41.80444802
BASEBALL JR/SOFTBALL,-87.59242468,41.80470586
BASEBALL JR/SOFTBALL,-87.73425168,41.80472623
BASEBALL JR/SOFTBALL,-87.73426054,41.80510027
BASEBALL JR/SOFTBALL,-87.73536074,41.80557697
BASEBALL JR/SOFTBALL,-87.62646965,41.80678536
BASEBALL JR/SOFTBALL,-87.62792583,41.80771659
BASEBALL JR/SOFTBALL,-87.62650519,41.80772158
BASEBALL JR/SOFTBALL,-87.58853306,41.80878902
BASEBALL JR/SOFTBALL,-87.63474906,41.810475
BASEBALL JR/SOFTBALL,-87.63377655,41.81128963
BASEBALL JR/SOFTBALL,-87.66836875,41.81258499
BASEBALL JR/SOFTBALL,-87.66790898,41.81327441
BASEBALL JR/SOFTBALL,-87.74926631,41.81338787
BASEBALL JR/SOFTBALL,-87.61103054,41.8135312
BASEBALL JR/SOFTBALL,-87.75035533,41.81354972
BASEBALL JR/SOFTBALL,-87.61109983,41.81449895
BASEBALL JR/SOFTBALL,-87.62765703,41.81675474
BASEBALL JR/SOFTBALL,-87.69317351,41.81819367
BASEBALL JR/SOFTBALL,-87.69218388,41.818336
BASEBALL JR/SOFTBALL,-87.64243006,41.81860728
BASEBALL JR/SOFTBALL,-87.69298175,41.81901984
BASEBALL JR/SOFTBALL,-87.60900133,41.82299844
BASEBALL JR/SOFTBALL,-87.60816557,41.82362582
BASEBALL JR/SOFTBALL,-87.68042743,41.82377132
BASEBALL JR/SOFTBALL,-87.6830915,41.82424381
BASEBALL JR/SOFTBALL,-87.68159548,41.82541689
BASEBALL JR/SOFTBALL,-87.63217989,41.82569831
BASEBALL JR/SOFTBALL,-87.62685866,41.82576569
BASEBALL JR/SOFTBALL,-87.62684582,41.82658324
BASEBALL JR/SOFTBALL,-87.61110204,41.82791156
BASEBALL JR/SOFTBALL,-87.60984316,41.82806927
BASEBALL JR/SOFTBALL,-87.61064885,41.82882459
BASEBALL JR/SOFTBALL,-87.67851268,41.83164047
BASEBALL JR/SOFTBALL,-87.63329985,41.83316509
BASEBALL JR/SOFTBALL,-87.63409303,41.83378054
BASEBALL JR/SOFTBALL,-87.63332293,41.83378826
BASEBALL JR/SOFTBALL,-87.73028451,41.83388904
BASEBALL JR/SOFTBALL,-87.73011889,41.8347281
BASEBALL JR/SOFTBALL,-87.73175931,41.8347367
BASEBALL JR/SOFTBALL,-87.73158136,41.83554739
BASEBALL JR/SOFTBALL,-87.61189033,41.83744923
BASEBALL JR/SOFTBALL,-87.61995088,41.83912953
BASEBALL JR/SOFTBALL,-87.65411117,41.83934132
BASEBALL JR/SOFTBALL,-87.7022016,41.83965223
BASEBALL JR/SOFTBALL,-87.64807386,41.84013699
BASEBALL JR/SOFTBALL,-87.62158819,41.84029811
BASEBALL JR/SOFTBALL,-87.64775698,41.84091351
BASEBALL JR/SOFTBALL,-87.64668832,41.8409209
BASEBALL JR/SOFTBALL,-87.62810291,41.84265704
BASEBALL JR/SOFTBALL,-87.69174854,41.84581846
BASEBALL JR/SOFTBALL,-87.62948959,41.84807303
BASEBALL JR/SOFTBALL,-87.65420604,41.8546166
BASEBALL JR/SOFTBALL,-87.67378645,41.85723692
BASEBALL JR/SOFTBALL,-87.67324472,41.8574514
BASEBALL JR/SOFTBALL,-87.7006114,41.85766675
BASEBALL JR/SOFTBALL,-87.63319797,41.85801064
BASEBALL JR/SOFTBALL,-87.73146022,41.86134426
BASEBALL JR/SOFTBALL,-87.73238477,41.86214082
BASEBALL JR/SOFTBALL,-87.73146498,41.86219301
BASEBALL JR/SOFTBALL,-87.61931389,41.8701559
BASEBALL JR/SOFTBALL,-87.61823659,41.87019828
BASEBALL JR/SOFTBALL,-87.61825673,41.87074807
BASEBALL JR/SOFTBALL,-87.61934663,41.87075485
BASEBALL JR/SOFTBALL,-87.65496564,41.87093487
BASEBALL JR/SOFTBALL,-87.61937016,41.87100038
BASEBALL JR/SOFTBALL,-87.61827982,41.87103286
BASEBALL JR/SOFTBALL,-87.6193636,41.87158927
BASEBALL JR/SOFTBALL,-87.65444457,41.87159527
BASEBALL JR/SOFTBALL,-87.61826002,41.87163148
BASEBALL JR/SOFTBALL,-87.62184382,41.87175189
BASEBALL JR/SOFTBALL,-87.62108208,41.87175699
BASEBALL JR/SOFTBALL,-87.61938659,41.87188388
BASEBALL JR/SOFTBALL,-87.61828344,41.87188683
BASEBALL JR/SOFTBALL,-87.76556066,41.87195002
BASEBALL JR/SOFTBALL,-87.77401397,41.87221066
BASEBALL JR/SOFTBALL,-87.61940532,41.87256126
BASEBALL JR/SOFTBALL,-87.61831495,41.87259374
BASEBALL JR/SOFTBALL,-87.62188404,41.87286129
BASEBALL JR/SOFTBALL,-87.62110905,41.87287612
